"Customer","Article.Code","Purchase.Index","Document.Date","Time.Diff"
1786801,"AMFW010000",1,2022-05-10,NA
1787015,"AMFR010000",1,2021-08-14,NA
1787015,"AMFW010000",1,2021-08-28,NA
1787015,"AX10010000",1,2021-10-17,NA
1787015,"AX14010000",1,2021-10-17,NA
1787015,"AMFR010000",2,2022-01-02,141
1787015,"AWK7010000",1,2022-01-02,NA
1787015,"AG5G010000",1,2022-03-20,NA
1787015,"AMFR010000",3,2022-03-20,77
1787015,"AMFW010000",2,2022-03-20,204
1787015,"AWK7010000",2,2022-03-20,77
1787015,"AX10010000",2,2022-03-20,154
1787015,"AMFR010000",4,2022-08-12,145
1787015,"AWK7010000",3,2022-09-16,180
1787015,"AMFR010000",5,2022-11-03,83
1787015,"AX14010000",2,2022-11-03,382
1787015,"AMFR010000",6,2022-12-19,46
1787015,"VMPP010000",1,2022-12-19,NA
1787015,"AMFR010000",7,2023-01-09,21
1787015,"AX14010000",3,2023-02-06,95
1787532,"A3TX010000",1,2023-07-23,NA
1787533,"AR5X010000",1,2023-02-17,NA
1787533,"AWLC010000",1,2023-02-17,NA
1787683,"AMFR010000",1,2021-08-08,NA
1787683,"AWK7010000",1,2021-08-08,NA
1788471,"A0RF010000",1,2022-08-22,NA
1788471,"AEY9010003",1,2022-08-22,NA
1788471,"AWK8010000",1,2022-08-22,NA
1788471,"AX15010000",1,2022-08-22,NA
1788471,"AMFW010000",1,2022-11-13,NA
1788471,"AVHSG0321",1,2022-11-13,NA
1788471,"AWK8010000",2,2023-02-19,181
1788471,"A09A700000-1",1,2023-02-19,NA
1788912,"AVHSG0230",1,2021-08-16,NA
1788912,"AX18010000",1,2021-08-16,NA
1789066,"AVHSG0244",1,2023-07-15,NA
1792215,"AR5L010000",1,2021-08-08,NA
1792219,"AR5K010000",1,2023-07-18,NA
1792219,"AWK7010000",1,2023-07-18,NA
1792530,"AX18010000",1,2021-10-12,NA
1792530,"AX18010000",2,2021-12-26,75
1792530,"AVHSG0216",1,2022-07-20,NA
1792530,"AVHSG0217",1,2022-07-20,NA
1792530,"AX18010000",3,2022-09-19,267
1792530,"AEY9010003",1,2022-10-27,NA
1792530,"AMFR010000",1,2022-10-27,NA
1792530,"AX18010000",4,2022-10-27,38
1792530,"AVHSG0216",2,2023-07-14,359
1792534,"A09A700000-1",1,2021-08-31,NA
1792534,"A5HX010000",1,2021-08-31,NA
1792534,"A5HX010000",2,2022-03-05,186
1792534,"AW9R010000",1,2022-03-05,NA
1792534,"VN1N010000",1,2022-07-19,NA
1792534,"A3K4010000",1,2022-12-22,NA
1792534,"VN1N010000",2,2022-12-22,156
1792534,"VN1N010000",3,2023-06-14,174
1792540,"AEY9010003",1,2022-04-09,NA
1792540,"AVHSG0285",1,2022-04-09,NA
1792540,"AVHSG0322",1,2022-04-09,NA
1792540,"AVHSG0324",1,2022-04-09,NA
1792540,"AVHSG0216",1,2023-07-16,NA
1792614,"AEY9010003",1,2022-10-17,NA
1792855,"AX11010000",1,2022-07-28,NA
1793120,"AR5X010000",1,2023-03-04,NA
1793120,"AVHSG0392",1,2023-03-04,NA
1793120,"AX09010000",1,2023-03-26,NA
1793120,"AX10010000",1,2023-03-26,NA
1793120,"VP7P010000",1,2023-04-22,NA
1793120,"AW9A010000",1,2023-05-21,NA
1793120,"AW9G010000",1,2023-05-21,NA
1793120,"AR5K010000",1,2023-07-23,NA
1793120,"AR5X010000",2,2023-07-23,141
1793298,"A09A700000-1",1,2021-12-12,NA
1793429,"AEY9010003",1,2022-11-24,NA
1793429,"AVHSG0217",1,2022-11-24,NA
1793429,"AVHSG0322",1,2022-11-24,NA
1793429,"VMPE010000",1,2022-11-24,NA
1793429,"AW9A010000",1,2023-07-07,NA
1793429,"VMPE010000",2,2023-07-07,225
1793451,"AX10010000",1,2022-04-22,NA
1793451,"AX14010000",1,2022-04-22,NA
1793509,"AVHSG0237",1,2022-11-25,NA
1797528,"AMF5010000",1,2021-08-29,NA
1797782,"AVHSG0277",1,2022-03-27,NA
1797782,"AVHSG0439",1,2023-06-07,NA
1798291,"ACEY010000",1,2022-11-24,NA
1798315,"AWGM010000",1,2021-09-16,NA
1798333,"A09A700000-1",1,2022-05-24,NA
1798349,"AYJ4010000",1,2021-12-24,NA
1798349,"AMFR010000",1,2022-02-02,NA
1798349,"AWK7010000",1,2022-02-02,NA
1798349,"AW9R010000",1,2022-09-23,NA
1798349,"AVHSG0388",1,2022-11-12,NA
1798350,"A30F010000",1,2022-01-25,NA
1798350,"AMF7010000",1,2022-01-25,NA
1798464,"AMFR010000",1,2021-10-17,NA
1798464,"AWK7010000",1,2021-10-17,NA
1798464,"AMFR010000",2,2022-02-23,129
1798464,"AMFW010000",1,2022-02-23,NA
1798464,"AVHSG0351",1,2022-07-31,NA
1798865,"AAF8010000",1,2022-05-21,NA
1798865,"AMET010000",1,2022-05-21,NA
1798865,"AX1A010000",1,2022-05-21,NA
1798865,"AX18010000",1,2022-10-17,NA
1798870,"AVHSG0251",1,2021-11-11,NA
1799219,"AFHY010000",1,2022-04-18,NA
1799219,"AX0E010000",1,2023-01-02,NA
1799370,"A3TX010000",1,2022-05-04,NA
1799370,"A3TX010000",2,2022-07-31,88
1799370,"AVHSG0353",1,2022-07-31,NA
1799372,"AX09010000",1,2022-08-11,NA
1799485,"VN1N010000",1,2022-06-25,NA
1799485,"AWK7010000",1,2022-10-26,NA
1799485,"AWK7010000",2,2022-11-26,31
1799485,"AX09010000",1,2022-11-26,NA
1799485,"AX18010000",1,2022-11-26,NA
1799485,"VMPW010000",1,2022-11-26,NA
1799485,"VN1N010000",2,2023-01-05,194
1799570,"AR5X010000",1,2022-01-16,NA
1799575,"AVHSG0394",1,2022-12-12,NA
1799575,"AX14010000",1,2022-12-12,NA
1799575,"VMPW010000",1,2022-12-12,NA
1799575,"AR5X010000",1,2023-03-03,NA
1799575,"AVHSG0435",1,2023-03-03,NA
1799575,"AVHSG0452",1,2023-03-03,NA
1799575,"AW9G010000",1,2023-03-03,NA
1799692,"AVHSG0390",1,2022-11-11,NA
1799698,"AVHSG0270",1,2021-11-10,NA
1800185,"AVHSG0244",1,2022-07-22,NA
1800185,"AMF5010000",1,2022-07-31,NA
1800185,"AVHSG0308",1,2022-07-31,NA
1800185,"AVHSG0356",1,2022-07-31,NA
1800525,"AX18010000",1,2021-08-30,NA
1800525,"AVHSG0216",1,2021-11-18,NA
1800525,"AVHSG0244",1,2021-11-18,NA
1800525,"AMFW010000",1,2022-04-11,NA
1800525,"AX18010000",2,2022-04-11,224
1800543,"AVHSG0288",1,2022-02-02,NA
1800543,"AMFT010000",1,2022-02-14,NA
1800543,"AR5Y010000",1,2022-03-30,NA
1800543,"AVHSG0260",1,2022-05-22,NA
1800543,"AMFT010000",2,2022-09-09,207
1800543,"AWK8010000",1,2022-09-09,NA
1800543,"AWK8010000",2,2022-12-12,94
1800543,"AX10010000",1,2022-12-12,NA
1800543,"AWK8010000",3,2023-03-31,109
1800543,"AVHSG0459",1,2023-04-30,NA
1800543,"AR5Y010000",2,2023-06-11,438
1800543,"VN60010000",1,2023-06-11,NA
1800702,"AEY9010003",1,2022-05-03,NA
1800702,"AR5Y010000",1,2022-05-03,NA
1800745,"AR5N010000",1,2022-06-30,NA
1800745,"AR5X010000",1,2022-06-30,NA
1800745,"AVHSG0240",1,2022-06-30,NA
1800745,"AMFW010000",1,2022-10-20,NA
1800745,"AR5X010000",2,2022-10-20,112
1800745,"A3TX010000",1,2022-11-25,NA
1800745,"AVHSG0244",1,2022-11-25,NA
1800745,"AW9X010000",1,2022-11-25,NA
1800745,"VNHN010000",1,2022-11-25,NA
1800849,"AMFR010000",1,2021-08-12,NA
1800849,"AWK7010000",1,2021-08-12,NA
1800849,"AVHSG0321",1,2022-05-13,NA
1800849,"AWK7010000",2,2022-05-13,274
1800849,"AX18010000",1,2022-09-02,NA
1800916,"AR5K010000",1,2023-04-29,NA
1800916,"AX14010000",1,2023-04-29,NA
1800916,"VN5T010000",1,2023-04-29,NA
1800916,"VN6J010000",1,2023-04-29,NA
1800985,"A09A700000-1",1,2023-02-18,NA
1800985,"AMFR010000",1,2023-02-18,NA
1800985,"AMFW010000",1,2023-02-18,NA
1800985,"AWLC010000",1,2023-02-18,NA
1800985,"AX18010000",1,2023-02-18,NA
1800985,"VN5M010000",1,2023-02-18,NA
1800985,"VP2R010001",1,2023-02-18,NA
1801221,"AVHSG0264",1,2021-11-26,NA
1801221,"AX09010000",1,2021-11-26,NA
1801221,"AVHSG0249",1,2022-06-06,NA
1801221,"AX09010000",2,2022-06-06,192
1801221,"VMNT010000",1,2022-09-11,NA
1801221,"VMPE010000",1,2022-09-11,NA
1801221,"AVHSG0392",1,2022-12-15,NA
1801221,"AX09010000",3,2022-12-15,192
1801223,"AVHSG0464",1,2023-06-06,NA
1801323,"AMFR010000",1,2023-03-31,NA
1801323,"AR3F010000",1,2023-03-31,NA
1801323,"AWK7010000",1,2023-03-31,NA
1801434,"AVHSG0322",1,2022-11-12,NA
1801434,"AVHSG0389",1,2022-11-12,NA
1801434,"AVHSG0322",2,2022-11-12,0
1801434,"AVHSG0389",2,2022-11-12,0
1801434,"VMNW010000",1,2022-11-12,NA
1801434,"VMPF010000",1,2022-11-12,NA
1801434,"VMNW010000",2,2022-11-12,0
1801434,"VMPF010000",2,2022-11-12,0
1801434,"AEY9010003",1,2023-01-29,NA
1801434,"VMNW010000",3,2023-05-20,189
1801434,"VMPE010000",1,2023-05-20,NA
1801434,"VP7P010000",1,2023-05-20,NA
1801434,"VMNW010000",4,2023-05-20,0
1801434,"VMPE010000",2,2023-05-20,0
1801434,"VP7P010000",2,2023-05-20,0
1801602,"AG5G010000",1,2021-10-22,NA
1801602,"AMFW010000",1,2021-10-22,NA
1801602,"A3TX010000",1,2022-09-23,NA
1801602,"A8AL010000",1,2022-09-23,NA
1801602,"ACEY010000",1,2022-09-23,NA
1801602,"AG5G010000",2,2022-09-23,336
1801602,"AMF5010000",1,2022-09-23,NA
1801602,"AR5K010000",1,2022-09-23,NA
1801603,"A24N010000",1,2022-05-20,NA
1801603,"A46M010000",1,2022-05-20,NA
1801603,"AEY9010003",1,2022-05-20,NA
1801603,"AR5Y010000",1,2022-05-20,NA
1801603,"AR61010000",1,2022-05-20,NA
1801603,"AR5Y010000",2,2022-07-26,67
1801603,"AR5Y010000",3,2023-04-07,255
1801603,"AX14010000",1,2023-04-07,NA
1801603,"A46M010000",2,2023-07-22,428
1801603,"AR5Y010000",4,2023-07-22,106
1801603,"AX14010000",2,2023-07-22,106
1801603,"VN5M010000",1,2023-07-22,NA
1802281,"AVHSG0484",1,2023-07-23,NA
1802281,"AVHSG0296",1,2023-07-23,NA
1802350,"AMFW010000",1,2023-01-07,NA
1802350,"AWK7010000",1,2023-01-07,NA
1802439,"AVHSG0420",1,2023-01-24,NA
1802724,"AW9H010000",1,2021-09-09,NA
1802724,"ARM3010000",1,2021-09-11,NA
1802724,"AR5L010000",1,2021-11-11,NA
1802724,"AR5Y010000",1,2021-11-11,NA
1802724,"AMF5010000",1,2021-11-26,NA
1802724,"AW9H010000",2,2021-11-26,78
1802724,"VMYJ010000",1,2022-05-05,NA
1802724,"VMYL010000",1,2022-05-05,NA
1802730,"VMPL010000",1,2023-01-07,NA
1802730,"VMPP010000",1,2023-01-07,NA
1802730,"VMPL010000",2,2023-05-13,126
1802730,"VMPP010000",2,2023-05-13,126
1802842,"AW9A010000",1,2023-05-09,NA
1802842,"AW9G010000",1,2023-05-09,NA
1802886,"A3TL010000",1,2023-07-21,NA
1802920,"A14Y010000",1,2022-08-08,NA
1802931,"AX18010000",1,2022-10-17,NA
1802931,"AYFM010000",1,2022-10-17,NA
1802937,"A14G010000",1,2022-01-28,NA
1802937,"AMFW010000",1,2022-01-28,NA
1802937,"AX14010000",1,2022-01-28,NA
1802937,"AEY9010003",1,2022-04-17,NA
1802937,"ARM4010000",1,2022-04-17,NA
1802937,"AVHSG0322",1,2022-04-17,NA
1802937,"AXFA010000",1,2022-04-17,NA
1802937,"AVHSG0323",1,2022-04-17,NA
1802937,"AX18010000",1,2022-04-17,NA
1802937,"AX1A010000",1,2022-04-17,NA
1802937,"AXFA010000",2,2022-04-17,0
1802937,"VMR0010000",1,2022-05-08,NA
1802937,"AY5C010000",1,2022-10-09,NA
1802937,"AVHSG0216",1,2022-12-25,NA
1803087,"AVHSG0240",1,2021-11-27,NA
1803458,"AVHSG0248",1,2022-11-11,NA
1803458,"AWK8010000",1,2022-11-11,NA
1803689,"A3TX010000",1,2022-03-25,NA
1803689,"A3TX010000",2,2022-07-31,128
1803689,"AVHSG0308",1,2022-07-31,NA
1803718,"AWK8010000",1,2021-12-12,NA
1803718,"AVHSG0439",1,2023-07-07,NA
1804030,"AMFT010000",1,2022-11-13,NA
1804030,"AVHSG0217",1,2022-11-13,NA
1804172,"AWK7010000",1,2021-09-26,NA
1804221,"AMFT010000",1,2022-04-03,NA
1804365,"AR3C010000",1,2022-12-13,NA
1804447,"AMFT010000",1,2021-11-04,NA
1804447,"AWK8010000",1,2021-11-04,NA
1804447,"AMFT010000",2,2021-11-12,8
1804447,"AWK8010000",2,2021-11-12,8
1804452,"AVHSG0205",1,2021-11-11,NA
1804463,"VN5M010000",1,2023-02-26,NA
1804463,"VN5T010000",1,2023-02-26,NA
1804463,"VN60010000",1,2023-02-26,NA
1804463,"VN6J010000",1,2023-02-26,NA
1804465,"AVHSG0251",1,2022-06-06,NA
1804465,"AMF5010000",1,2023-05-07,NA
1804470,"AVHSG0265",1,2022-05-06,NA
1804475,"AX0E010000",1,2021-12-17,NA
1804784,"AR5K010000",1,2022-07-09,NA
1804862,"A14Y010000",1,2022-08-27,NA
1804862,"A2K5010000",1,2023-01-08,NA
1804862,"AR5X010000",1,2023-07-28,NA
1804862,"VMNW010000",1,2023-07-28,NA
1804863,"AVHSG0280",1,2022-03-27,NA
1805782,"AX18010000",1,2021-08-30,NA
1805848,"VN5M010000",1,2023-07-05,NA
1806072,"AMFW010000",1,2021-10-02,NA
1806072,"AWLC010000",1,2021-10-02,NA
1806765,"AMFR010000",1,2022-09-23,NA
1806765,"AR5X010000",1,2022-09-23,NA
1806765,"AR5Y010000",1,2022-09-23,NA
1806765,"AR61010000",1,2022-09-23,NA
1806765,"AWK7010000",1,2022-09-23,NA
1806765,"AWK8010000",1,2022-09-23,NA
1806765,"AX18010000",1,2022-09-23,NA
1806837,"A3JX010000",1,2021-09-25,NA
1806837,"AW9L010000",1,2021-09-25,NA
1806837,"AW9R010000",1,2021-09-25,NA
1806837,"A3JX010000",2,2021-11-06,42
1806837,"AEC0010000",1,2021-11-06,NA
1806837,"A3JX010000",3,2021-12-16,40
1806837,"AHGT010000",1,2022-01-08,NA
1806837,"AVHSG0285",1,2022-01-08,NA
1806837,"AR5X010000",1,2022-03-28,NA
1806837,"AX0E010000",1,2022-03-28,NA
1806837,"AX1A010000",1,2022-09-05,NA
1806837,"VMR0010000",1,2023-04-19,NA
1807502,"AR5Y010000",1,2022-04-04,NA
1807504,"AX10010000",1,2023-05-26,NA
1807504,"AMFW010000",1,2023-06-18,NA
1807582,"AEY9010003",1,2022-09-14,NA
1807582,"AMFT010000",1,2022-09-14,NA
1807582,"AMFW010000",1,2022-09-14,NA
1807582,"AR5L010000",1,2022-09-14,NA
1807582,"AWK8010000",1,2022-09-14,NA
1807582,"AX11010000",1,2022-09-14,NA
1807585,"AVHSG0260",1,2021-11-11,NA
1807585,"AKCJ010000",1,2022-04-14,NA
1807585,"AM0L010000",1,2022-09-01,NA
1807585,"AKCJ010000",2,2023-01-12,273
1807601,"AEY9010003",1,2021-12-16,NA
1807601,"AX11010000",1,2021-12-16,NA
1807601,"AX15010000",1,2021-12-16,NA
1807603,"AX11010000",1,2021-08-11,NA
1807603,"AX15010000",1,2021-08-11,NA
1807603,"AWK8010000",1,2021-08-27,NA
1807603,"AVHSG0292",1,2022-02-12,NA
1807603,"AX18010000",1,2022-02-12,NA
1807792,"A3TL010000",1,2021-08-28,NA
1807792,"AR3E010000",1,2021-08-28,NA
1808535,"AR5Y010000",1,2022-08-12,NA
1808538,"AHGT010000",1,2021-11-28,NA
1808539,"AX10010000",1,2022-12-03,NA
1808539,"AX14010000",1,2022-12-03,NA
1808539,"AXFA010000",1,2022-12-03,NA
1808539,"AEY9010003",1,2023-02-13,NA
1808539,"AX10010000",2,2023-02-13,72
1808539,"AX15010000",1,2023-02-13,NA
1808539,"AX0E010000",1,2023-03-12,NA
1808547,"AR5X010000",1,2021-10-30,NA
1808550,"AEY9010003",1,2022-07-25,NA
1808550,"AMFR010000",1,2022-07-25,NA
1808550,"AMFT010000",1,2022-07-25,NA
1808550,"AWK7010000",1,2022-07-25,NA
1808550,"AWK8010000",1,2022-07-25,NA
1808550,"AX0F010000",1,2022-07-25,NA
1808550,"AVHSG0244",1,2022-07-25,NA
1808550,"AMFR010000",2,2023-02-15,205
1808550,"AWK7010000",2,2023-02-15,205
1808550,"AMFT010000",2,2023-03-19,237
1808550,"AWK8010000",2,2023-03-19,237
1808550,"AMFR010000",3,2023-03-24,37
1808943,"VN60010000",1,2023-06-08,NA
1808943,"VN63010000",1,2023-06-08,NA
1809108,"AMFT010000",1,2022-07-31,NA
1809108,"AVHSG0249",1,2022-07-31,NA
1809108,"AWK8010000",1,2022-07-31,NA
1809467,"AMF5010000",1,2022-02-16,NA
1809467,"AMF7010000",1,2022-02-16,NA
1809467,"AMFH010000",1,2022-02-16,NA
1809467,"AX18010000",1,2022-02-16,NA
1809469,"AHX0010000",1,2021-09-25,NA
1809469,"AR5X010000",1,2021-09-25,NA
1809469,"AR5Y010000",1,2021-09-25,NA
1809469,"AHX0010000",2,2021-11-26,62
1809469,"AR5Y010000",2,2021-11-26,62
1809469,"AX11010000",1,2021-11-26,NA
1809469,"A3TX010000",1,2022-03-05,NA
1809469,"AKCJ010000",1,2022-03-05,NA
1809469,"AM0L010000",1,2022-08-09,NA
1809469,"A3K4010000",1,2022-10-02,NA
1809469,"A3TL010000",1,2022-10-02,NA
1809470,"A3JY010000",1,2021-08-22,NA
1809470,"A3K1010000",1,2021-08-22,NA
1809470,"AR5L010000",1,2021-08-22,NA
1809470,"AX18010000",1,2021-08-22,NA
1809470,"AEC0010000",1,2021-10-24,NA
1809470,"AR5L010000",2,2022-03-06,196
1809470,"AW9C010000",1,2022-03-06,NA
1809470,"AW9R010000",1,2022-03-06,NA
1809470,"AX0E010000",1,2022-03-06,NA
1809470,"AR5L010000",3,2022-08-02,149
1809470,"AW9C010000",2,2022-09-11,189
1809470,"AW9R010000",2,2022-09-11,189
1809470,"VMPL010000",1,2022-09-11,NA
1809470,"AR5L010000",4,2022-12-22,142
1809470,"AW9R010000",3,2022-12-22,102
1809470,"AW9C010000",3,2023-04-21,222
1809470,"AW9T010000",1,2023-04-21,NA
1809470,"AR5L010000",5,2023-05-09,138
1809470,"AMFW010000",1,2023-05-12,NA
1809470,"VN5M010000",1,2023-05-12,NA
1809479,"AX09010000",1,2022-05-29,NA
1809479,"AX18010000",1,2022-05-29,NA
1809480,"VN5M010000",1,2023-02-19,NA
1809480,"AEY9010004",1,2023-05-31,NA
1809480,"VN5M010000",2,2023-05-31,101
1809480,"VN60010000",1,2023-05-31,NA
1809481,"AVHSG0251",1,2022-06-06,NA
1809487,"A09A700000-1",1,2021-12-12,NA
1809487,"AVHSG0276",1,2021-12-12,NA
1809487,"AVHSG0356",1,2022-07-31,NA
1809487,"AVHSG0453",1,2023-07-23,NA
1809487,"AVHSG0493",1,2023-07-23,NA
1809870,"AVHSG0249",1,2022-11-11,NA
1809993,"AVHSG0479",1,2023-07-23,NA
1809993,"AVHSG0493",1,2023-07-23,NA
1810260,"A24N010000",1,2021-11-27,NA
1810260,"AMF7010000",1,2021-11-27,NA
1810272,"AVHSG0293",1,2022-02-28,NA
1810272,"AVHSG0295",1,2022-02-28,NA
1810272,"AMF5010000",1,2022-06-18,NA
1810272,"AVHSG0244",1,2022-06-18,NA
1810275,"AX18010000",1,2023-07-10,NA
1810290,"A24N010000",1,2023-04-21,NA
1810292,"A09A700000-1",1,2022-06-23,NA
1810292,"AR5L010000",1,2022-06-23,NA
1810292,"AVHSG0244",1,2022-11-16,NA
1810323,"A2K6010000",1,2021-11-12,NA
1810323,"AMFR010000",1,2021-11-12,NA
1810323,"AW9C010000",1,2021-11-12,NA
1810323,"AWLE010000",1,2021-11-12,NA
1810323,"AW9C010000",2,2023-07-23,618
1810323,"VN5T010000",1,2023-07-23,NA
1810328,"AVHSG0244",1,2022-06-11,NA
1810328,"AVHSG0347",1,2022-06-11,NA
1810637,"VMPW010000",1,2022-12-14,NA
1810637,"VMR0010000",1,2022-12-14,NA
1810720,"AMF5010000",1,2022-11-11,NA
1810720,"AVHSG0398",1,2022-11-11,NA
1810841,"AWK7010000",1,2021-09-12,NA
1810841,"AX14010000",1,2021-09-12,NA
1811043,"A0RF010000",1,2022-08-16,NA
1811162,"AR5L010000",1,2021-09-06,NA
1811162,"AR5L010000",2,2022-07-31,328
1811190,"AWLC010000",1,2021-08-26,NA
1811270,"AX10010000",1,2023-05-17,NA
1811270,"AX14010000",1,2023-05-17,NA
1811273,"AW9X010000",1,2021-11-11,NA
1811273,"VMPW010000",1,2023-07-07,NA
1811308,"AEY9010003",1,2021-10-10,NA
1811308,"AR5L010000",1,2021-10-10,NA
1811308,"AR5Y010000",1,2021-10-10,NA
1811308,"AX14010000",1,2021-10-10,NA
1811309,"ARM4010000",1,2022-04-24,NA
1811309,"AYJ4010000",1,2022-04-24,NA
1811418,"AR5K010000",1,2021-09-09,NA
1811418,"AR5K010000",2,2021-11-11,63
1811418,"AEY9010003",1,2022-05-12,NA
1811418,"AMET010000",1,2022-05-12,NA
1811418,"AR5L010000",1,2022-05-12,NA
1811418,"AR5L010000",2,2022-12-29,231
1811418,"AX18010000",1,2022-12-29,NA
1811418,"AX1A010000",1,2022-12-29,NA
1811418,"AX0E010000",1,2023-03-27,NA
1811418,"AX10010000",1,2023-03-27,NA
1811525,"AX09010000",1,2021-10-06,NA
1811525,"AX18010000",1,2021-10-06,NA
1811525,"AX11010000",1,2021-10-29,NA
1811525,"AAF8010000",1,2021-10-29,NA
1811525,"AX11010000",2,2021-10-29,0
1811762,"AR5K010000",1,2022-05-22,NA
1811762,"AVHSG0261",1,2022-05-22,NA
1812336,"AWK7010000",1,2022-12-10,NA
1812347,"AX18010000",1,2023-04-10,NA
1812347,"AX1A010000",1,2023-04-10,NA
1812387,"A0RF010000",1,2021-08-08,NA
1812387,"AR5X010000",1,2021-08-08,NA
1812389,"AMFH010000",1,2021-09-17,NA
1812576,"AWK7010000",1,2022-09-16,NA
1812576,"AMFW010000",1,2022-10-18,NA
1812576,"AWLE010000",1,2022-11-11,NA
1812576,"AX11010000",1,2023-05-14,NA
1812576,"AX18010000",1,2023-05-14,NA
1812576,"AR5X010000",1,2023-06-06,NA
1812576,"AWK7010000",2,2023-06-06,263
1812626,"A0RF010000",1,2023-01-14,NA
1813074,"A3GT010000",1,2022-05-08,NA
1813074,"A3GW010000",1,2022-05-22,NA
1813142,"AVHSG0237",1,2023-07-01,NA
1813142,"VN5M010000",1,2023-07-01,NA
1813264,"AW9L010000",1,2022-09-14,NA
1813264,"AW9R010000",1,2022-09-14,NA
1813281,"AMFW010000",1,2022-09-11,NA
1813281,"ACEY010000",1,2022-10-21,NA
1813356,"AMFR010000",1,2021-10-29,NA
1813356,"AMFW010000",1,2021-10-29,NA
1813356,"AWK7010000",1,2021-10-29,NA
1813377,"AW9A010000",1,2022-12-23,NA
1813377,"AY5C010000",1,2022-12-23,NA
1813468,"AMFR010000",1,2021-10-12,NA
1813468,"AWK7010000",1,2021-10-12,NA
1814041,"A3TL010000",1,2022-10-28,NA
1814041,"AEY9010003",1,2022-10-28,NA
1814041,"AMFR010000",1,2022-10-28,NA
1814041,"AMFT010000",1,2022-10-28,NA
1814041,"AMFW010000",1,2022-10-28,NA
1814041,"AWK7010000",1,2022-10-28,NA
1814041,"AWK8010000",1,2022-10-28,NA
1814041,"AWK8010000",2,2023-03-30,153
1817002,"AYFM010000",1,2021-11-08,NA
1817002,"AMFW010000",1,2022-04-22,NA
1817002,"AYFM010000",2,2022-09-08,304
1817002,"AVHSG0237",1,2022-11-13,NA
1817002,"AWK7010000",1,2022-11-13,NA
1818173,"AVHSG0276",1,2021-12-12,NA
1822766,"AR5X010000",1,2022-07-31,NA
1822929,"AVHSG0217",1,2021-12-21,NA
1822929,"AVHSG0240",1,2021-12-21,NA
1822929,"AVHSG0244",1,2021-12-21,NA
1822929,"AXFA010000",1,2021-12-21,NA
1823047,"AR5K010000",1,2023-06-14,NA
1823047,"AX10010000",1,2023-06-14,NA
1823134,"AWK7010000",1,2022-05-18,NA
1823281,"AWK7010000",1,2023-04-01,NA
1823281,"VN5M010000",1,2023-04-01,NA
1823402,"AMF5010000",1,2022-04-24,NA
1823402,"AVHSG0309",1,2022-04-24,NA
1823402,"AW9X010000",1,2022-04-24,NA
1823402,"AVHSG0394",1,2022-12-12,NA
1823402,"AVHSG0398",1,2022-12-12,NA
1823402,"AVHSG0401",1,2022-12-12,NA
1823466,"A0RF010000",1,2023-05-26,NA
1823967,"A09A700000-1",1,2021-11-22,NA
1823967,"AEY9010003",1,2021-11-22,NA
1823967,"AMFT010000",1,2021-11-22,NA
1823967,"AWK8010000",1,2021-11-22,NA
1823967,"AMFT010000",2,2023-02-01,436
1823967,"AWK8010000",2,2023-02-01,436
1824496,"VMPW010000",1,2022-10-18,NA
1824567,"A21A010000",1,2021-08-17,NA
1824567,"A7RX010000",1,2021-08-17,NA
1824567,"AW9A010000",1,2021-08-17,NA
1824567,"AW9G010000",1,2021-08-17,NA
1824603,"AVHSG0390",1,2022-11-11,NA
1824667,"A6HL010000",1,2022-07-29,NA
1825011,"AEY9010003",1,2021-08-21,NA
1825011,"AMET010000",1,2021-08-21,NA
1825011,"AX15010000",1,2021-08-21,NA
1825639,"AX10010000",1,2021-09-05,NA
1825639,"AX10010000",2,2022-02-16,164
1825639,"AX14010000",1,2022-02-16,NA
1825639,"AX18010000",1,2022-02-16,NA
1828707,"AMFR010000",1,2021-08-08,NA
1828707,"AW9A010000",1,2021-08-08,NA
1828707,"AX09010000",1,2021-08-08,NA
1829269,"A1XG010000",1,2022-12-07,NA
1829269,"AMET010000",1,2022-12-07,NA
1829269,"ANLJ010000",1,2022-12-07,NA
1829269,"AVHSG0244",1,2022-12-07,NA
1829269,"AW9L010000",1,2023-06-06,NA
1829269,"AW9R010000",1,2023-06-06,NA
1829269,"AX18010000",1,2023-06-06,NA
1834524,"AMFW010000",1,2021-11-30,NA
1834524,"AR5L010000",1,2021-11-30,NA
1834524,"AR5P010000",1,2021-11-30,NA
1834524,"AVHSG0346",1,2022-06-10,NA
1834524,"AX10010000",1,2022-06-10,NA
1834539,"AMFW010000",1,2023-04-23,NA
1834547,"AR5X010000",1,2022-11-11,NA
1834547,"AVHSG0398",1,2022-11-11,NA
1835030,"A8AL010000",1,2022-08-30,NA
1835041,"AR3C010000",1,2022-02-20,NA
1835068,"AWK8010000",1,2022-02-26,NA
1835068,"AX11010000",1,2022-02-26,NA
1835068,"AVHSG0216",1,2022-08-07,NA
1835068,"AVHSG0244",1,2022-08-07,NA
1835068,"AVHSG0217",1,2022-11-17,NA
1835068,"VMYJ010000",1,2022-11-17,NA
1835068,"AMFR010000",1,2022-11-25,NA
1835068,"VMNT010000",1,2022-11-25,NA
1835068,"VMYJ010000",2,2022-11-25,8
1835068,"VNHY010000",1,2022-11-25,NA
1835068,"AX10010000",1,2023-02-03,NA
1835312,"AR3E010000",1,2021-08-13,NA
1835312,"AW9X010000",1,2022-10-19,NA
